Date,Time,Temperature(C),Humidity(%RH)
2024-08-05,08:10,28.13,59.18
2024-08-05,08:11,28.12,59.02
2024-08-05,08:12,28.11,58.86
2024-08-05,08:13,28.09,58.7
2024-08-05,08:14,28.08,58.54
2024-08-05,08:15,28.07,58.38
2024-08-05,08:16,28.05,58.22
2024-08-05,08:17,28.05,58.09
2024-08-05,08:18,28.06,58.26
2024-08-05,08:19,28.07,58.43
2024-08-05,08:20,28.09,58.6
2024-08-05,08:21,28.1,58.77
2024-08-05,08:22,28.11,58.94
2024-08-05,08:23,28.13,59.11
2024-08-05,08:24,28.14,59.28
2024-08-05,08:25,28.15,59.45
2024-08-05,08:26,28.17,59.62
2024-08-05,08:27,28.05,60.21
2024-08-05,08:28,28.06,60.34
2024-08-05,08:29,28.08,60.48
2024-08-05,08:30,28.1,60.62
2024-08-05,08:31,28.12,60.76
2024-08-05,08:32,28.14,60.89
2024-08-05,08:33,28.16,61.03
2024-08-05,08:34,28.18,61.17
2024-08-05,08:35,28.2,61.31
2024-08-05,08:36,28.22,61.45
2024-08-05,08:37,28.17,61.69
2024-08-05,08:38,28.18,61.81
2024-08-05,08:39,28.19,61.94
2024-08-05,08:40,28.21,62.07
2024-08-05,08:41,28.22,62.19
2024-08-05,08:42,28.23,62.32
2024-08-05,08:43,28.25,62.45
2024-08-05,08:44,28.26,62.57
2024-08-05,08:45,28.27,62.7
2024-08-05,08:46,28.29,62.83
2024-08-05,08:47,28.42,63.02
2024-08-05,08:48,28.4,63.11
2024-08-05,08:49,28.37,63.21
2024-08-05,08:50,28.35,63.31
2024-08-05,08:51,28.32,63.41
2024-08-05,08:52,28.3,63.51
2024-08-05,08:53,28.27,63.61
2024-08-05,08:54,28.25,63.71
2024-08-05,08:55,28.22,63.81
2024-08-05,08:56,28.19,63.91
2024-08-05,08:57,28.22,64.07
2024-08-05,08:58,28.24,64.15
2024-08-05,08:59,28.26,64.24
2024-08-05,09:00,28.28,64.33
2024-08-05,09:01,28.3,64.42
2024-08-05,09:02,28.33,64.51
2024-08-05,09:03,28.35,64.6
2024-08-05,09:04,28.37,64.69
2024-08-05,09:05,28.39,64.78
2024-08-05,09:06,28.42,64.87
2024-08-05,09:07,28.48,65.88
2024-08-05,09:08,28.46,65.78
2024-08-05,09:09,28.44,65.67
2024-08-05,09:10,28.42,65.56
2024-08-05,09:11,28.4,65.45
2024-08-05,09:12,28.38,65.34
2024-08-05,09:13,28.36,65.23
2024-08-05,09:14,28.34,65.12
2024-08-05,09:15,28.32,65.01
2024-08-05,09:16,28.29,64.9
2024-08-05,09:17,28.29,65.65
2024-08-05,09:18,28.31,65.73
2024-08-05,09:19,28.34,65.81
2024-08-05,09:20,28.37,65.9
2024-08-05,09:21,28.4,65.98
2024-08-05,09:22,28.42,66.07
2024-08-05,09:23,28.45,66.15
2024-08-05,09:24,28.48,66.24
2024-08-05,09:25,28.51,66.32
2024-08-05,09:26,28.54,66.41
2024-08-05,09:27,28.54,66.5
2024-08-05,09:28,28.52,66.58
2024-08-05,09:29,28.5,66.67
2024-08-05,09:30,28.48,66.76
2024-08-05,09:31,28.46,66.85
2024-08-05,09:32,28.44,66.94
2024-08-05,09:33,28.42,67.03
2024-08-05,09:34,28.4,67.12
2024-08-05,09:35,28.38,67.21
2024-08-05,09:36,28.35,67.3
2024-08-05,09:37,28.42,67.36
2024-08-05,09:38,28.44,67.43
2024-08-05,09:39,28.46,67.5
2024-08-05,09:40,28.48,67.57
2024-08-05,09:41,28.5,67.64
2024-08-05,09:42,28.52,67.71
2024-08-05,09:43,28.54,67.78
2024-08-05,09:44,28.56,67.85
2024-08-05,09:45,28.58,67.92
2024-08-05,09:46,28.61,67.99
2024-08-05,09:47,28.64,67.63
2024-08-05,09:48,28.62,67.84
2024-08-05,09:49,28.6,68.06
2024-08-05,09:50,28.57,68.28
2024-08-05,09:51,28.55,68.49
2024-08-05,09:52,28.52,68.71
2024-08-05,09:53,28.5,68.93
2024-08-05,09:54,28.47,69.14
2024-08-05,09:55,28.45,69.36
2024-08-05,09:56,28.42,69.58
2024-08-05,09:57,28.42,70.74
2024-08-05,09:58,28.44,70.87
2024-08-05,09:59,28.47,71.0
2024-08-05,10:00,28.5,71.13
2024-08-05,10:01,28.53,71.26
2024-08-05,10:02,28.55,71.39
2024-08-05,10:03,28.58,71.52
2024-08-05,10:04,28.61,71.65
2024-08-05,10:05,28.64,71.78
2024-08-05,10:06,28.67,71.91
2024-08-05,10:07,28.66,71.87
2024-08-05,10:08,28.65,71.95
2024-08-05,10:09,28.64,72.04
2024-08-05,10:10,28.62,72.13
2024-08-05,10:11,28.61,72.21
2024-08-05,10:12,28.6,72.3
2024-08-05,10:13,28.58,72.39
2024-08-05,10:14,28.57,72.47
2024-08-05,10:15,28.56,72.56
2024-08-05,10:16,28.54,72.65
2024-08-05,10:17,28.71,72.8
2024-08-05,10:18,28.69,72.86
2024-08-05,10:19,28.66,72.93
2024-08-05,10:20,28.64,73.0
2024-08-05,10:21,28.61,73.07
2024-08-05,10:22,28.59,73.14
2024-08-05,10:23,28.56,73.21
2024-08-05,10:24,28.54,73.28
2024-08-05,10:25,28.51,73.35
2024-08-05,10:26,28.48,73.42
2024-08-05,10:27,28.6,73.3
2024-08-05,10:28,28.61,73.35
2024-08-05,10:29,28.62,73.4
2024-08-05,10:30,28.63,73.45
2024-08-05,10:31,28.64,73.5
2024-08-05,10:32,28.65,73.55
2024-08-05,10:33,28.66,73.6
2024-08-05,10:34,28.67,73.65
2024-08-05,10:35,28.68,73.7
2024-08-05,10:36,28.69,73.75
2024-08-05,10:37,28.78,73.8
2024-08-05,10:38,28.75,73.9
2024-08-05,10:39,28.72,74.0
2024-08-05,10:40,28.68,74.1
2024-08-05,10:41,28.65,74.2
2024-08-05,10:42,28.62,74.31
2024-08-05,10:43,28.58,74.41
2024-08-05,10:44,28.55,74.51
2024-08-05,10:45,28.52,74.61
2024-08-05,10:46,28.48,74.72
2024-08-05,10:47,28.61,74.95
2024-08-05,10:48,28.67,76.62
2024-08-05,10:49,28.73,78.29
2024-08-05,10:50,28.79,79.97
2024-08-05,10:51,28.85,81.64
2024-08-05,10:52,28.91,83.32
2024-08-05,10:53,28.97,84.99
2024-08-05,10:54,29.03,86.67
2024-08-05,10:55,29.09,88.34
2024-08-05,10:56,29.16,90.02
2024-08-05,10:57,29.26,90.24
2024-08-05,10:58,29.3,90.16
2024-08-05,10:59,29.34,90.08
2024-08-05,11:00,29.39,89.99
2024-08-05,11:01,29.43,89.91
2024-08-05,11:02,29.48,89.82
2024-08-05,11:03,29.52,89.74
2024-08-05,11:04,29.57,89.65
2024-08-05,11:05,29.61,89.57
2024-08-05,11:06,29.66,89.48
2024-08-05,11:07,29.55,89.28
2024-08-05,11:08,29.59,89.15
2024-08-05,11:09,29.63,89.01
2024-08-05,11:10,29.67,88.87
2024-08-05,11:11,29.71,88.73
2024-08-05,11:12,29.75,88.59
2024-08-05,11:13,29.79,88.45
2024-08-05,11:14,29.83,88.31
2024-08-05,11:15,29.87,88.17
2024-08-05,11:16,29.91,88.03
2024-08-05,11:17,29.88,88.18
2024-08-05,11:18,29.9,88.12
2024-08-05,11:19,29.93,88.06
2024-08-05,11:20,29.96,88.0
2024-08-05,11:21,29.99,87.94
2024-08-05,11:22,30.01,87.87
2024-08-05,11:23,30.04,87.81
2024-08-05,11:24,30.07,87.75
2024-08-05,11:25,30.1,87.69
2024-08-05,11:26,30.13,87.62
2024-08-05,11:27,30.04,87.68
2024-08-05,11:28,30.06,87.55
2024-08-05,11:29,30.09,87.42
2024-08-05,11:30,30.12,87.28
2024-08-05,11:31,30.15,87.15
2024-08-05,11:32,30.18,87.01
2024-08-05,11:33,30.21,86.88
2024-08-05,11:34,30.24,86.74
2024-08-05,11:35,30.27,86.61
2024-08-05,11:36,30.3,86.47
2024-08-05,11:37,30.35,86.86
2024-08-05,11:38,30.37,86.67
2024-08-05,11:39,30.39,86.48
2024-08-05,11:40,30.41,86.28
2024-08-05,11:41,30.43,86.09
2024-08-05,11:42,30.45,85.9
2024-08-05,11:43,30.47,85.7
2024-08-05,11:44,30.49,85.51
2024-08-05,11:45,30.51,85.32
2024-08-05,11:46,30.54,85.12
2024-08-05,11:47,30.39,84.9
2024-08-05,11:48,30.41,84.98
2024-08-05,11:49,30.43,85.06
2024-08-05,11:50,30.46,85.14
2024-08-05,11:51,30.48,85.22
2024-08-05,11:52,30.5,85.3
2024-08-05,11:53,30.53,85.38
2024-08-05,11:54,30.55,85.46
2024-08-05,11:55,30.57,85.54
2024-08-05,11:56,30.6,85.63
2024-08-05,11:57,30.55,85.59
2024-08-05,11:58,30.56,85.51
2024-08-05,11:59,30.58,85.42
2024-08-05,12:00,30.6,85.34
2024-08-05,12:01,30.62,85.25
2024-08-05,12:02,30.64,85.17
2024-08-05,12:03,30.66,85.08
2024-08-05,12:04,30.68,85.0
2024-08-05,12:05,30.7,84.91
2024-08-05,12:06,30.72,84.82
2024-08-05,12:07,30.72,85.49
2024-08-05,12:08,30.74,85.39
2024-08-05,12:09,30.76,85.28
2024-08-05,12:10,30.78,85.17
2024-08-05,12:11,30.8,85.07
2024-08-05,12:12,30.82,84.96
2024-08-05,12:13,30.84,84.85
2024-08-05,12:14,30.86,84.75
2024-08-05,12:15,30.88,84.64
2024-08-05,12:16,30.91,84.53
2024-08-05,12:17,30.82,84.82
2024-08-05,12:18,30.85,84.64
2024-08-05,12:19,30.89,84.45
2024-08-05,12:20,30.93,84.26
2024-08-05,12:21,30.96,84.08
2024-08-05,12:22,31.0,83.89
2024-08-05,12:23,31.04,83.7
2024-08-05,12:24,31.07,83.52
2024-08-05,12:25,31.11,83.33
2024-08-05,12:26,31.15,83.14
2024-08-05,12:27,30.93,82.81
2024-08-05,12:28,30.96,83.08
2024-08-05,12:29,31.0,83.35
2024-08-05,12:30,31.03,83.62
2024-08-05,12:31,31.07,83.89
2024-08-05,12:32,31.1,84.16
2024-08-05,12:33,31.14,84.43
2024-08-05,12:34,31.17,84.7
2024-08-05,12:35,31.21,84.97
2024-08-05,12:36,31.25,85.25
2024-08-05,12:37,31.41,84.45
2024-08-05,12:38,31.38,84.18
2024-08-05,12:39,31.35,83.91
2024-08-05,12:40,31.32,83.63
2024-08-05,12:41,31.29,83.36
2024-08-05,12:42,31.26,83.09
2024-08-05,12:43,31.23,82.81
2024-08-05,12:44,31.2,82.54
2024-08-05,12:45,31.17,82.27
2024-08-05,12:46,31.14,81.99
2024-08-05,12:47,31.28,82.52
2024-08-05,12:48,31.32,82.38
2024-08-05,12:49,31.36,82.24
2024-08-05,12:50,31.4,82.09
2024-08-05,12:51,31.44,81.95
2024-08-05,12:52,31.49,81.81
2024-08-05,12:53,31.53,81.66
2024-08-05,12:54,31.57,81.52
2024-08-05,12:55,31.61,81.38
2024-08-05,12:56,31.66,81.23
2024-08-05,12:57,31.41,81.23
2024-08-05,12:58,31.43,81.2
2024-08-05,12:59,31.46,81.16
2024-08-05,13:00,31.49,81.13
2024-08-05,13:01,31.52,81.09
2024-08-05,13:02,31.54,81.06
2024-08-05,13:03,31.57,81.02
2024-08-05,13:04,31.6,80.99
2024-08-05,13:05,31.63,80.95
2024-08-05,13:06,31.66,80.91
2024-08-05,13:07,31.53,80.98
2024-08-05,13:08,31.55,80.81
2024-08-05,13:09,31.57,80.63
2024-08-05,13:10,31.59,80.46
2024-08-05,13:11,31.61,80.28
2024-08-05,13:12,31.63,80.11
2024-08-05,13:13,31.65,79.93
2024-08-05,13:14,31.67,79.76
2024-08-05,13:15,31.69,79.58
2024-08-05,13:16,31.71,79.4
2024-08-05,13:17,31.66,79.3
2024-08-05,13:18,31.7,79.19
2024-08-05,13:19,31.75,79.07
2024-08-05,13:20,31.8,78.95
2024-08-05,13:21,31.85,78.83
2024-08-05,13:22,31.89,78.72
2024-08-05,13:23,31.94,78.6
2024-08-05,13:24,31.99,78.48
2024-08-05,13:25,32.04,78.36
2024-08-05,13:26,32.09,78.24
2024-08-05,13:27,31.83,78.75
2024-08-05,13:28,31.86,78.65
2024-08-05,13:29,31.9,78.55
2024-08-05,13:30,31.93,78.45
2024-08-05,13:31,31.97,78.35
2024-08-05,13:32,32.0,78.24
2024-08-05,13:33,32.04,78.14
2024-08-05,13:34,32.07,78.04
2024-08-05,13:35,32.11,77.94
2024-08-05,13:36,32.15,77.83
2024-08-05,13:37,32.03,77.69
2024-08-05,13:38,32.04,77.88
2024-08-05,13:39,32.05,78.08
2024-08-05,13:40,32.07,78.28
2024-08-05,13:41,32.08,78.47
2024-08-05,13:42,32.09,78.67
2024-08-05,13:43,32.11,78.87
2024-08-05,13:44,32.12,79.06
2024-08-05,13:45,32.13,79.26
2024-08-05,13:46,32.15,79.46
2024-08-05,13:47,32.25,78.91
2024-08-05,13:48,32.23,78.73
2024-08-05,13:49,32.2,78.55
2024-08-05,13:50,32.18,78.37
2024-08-05,13:51,32.15,78.19
2024-08-05,13:52,32.13,78.01
2024-08-05,13:53,32.1,77.83
2024-08-05,13:54,32.08,77.65
2024-08-05,13:55,32.05,77.47
2024-08-05,13:56,32.02,77.28
2024-08-05,13:57,32.15,77.44
2024-08-05,13:58,32.16,77.4
2024-08-05,13:59,32.17,77.36
2024-08-05,14:00,32.19,77.32
2024-08-05,14:01,32.2,77.28
2024-08-05,14:02,32.21,77.23
2024-08-05,14:03,32.23,77.19
2024-08-05,14:04,32.24,77.15
2024-08-05,14:05,32.25,77.11
2024-08-05,14:06,32.27,77.06
2024-08-05,14:07,32.15,77.24
2024-08-05,14:08,32.16,77.06
2024-08-05,14:09,32.17,76.88
2024-08-05,14:10,32.19,76.7
2024-08-05,14:11,32.2,76.52
2024-08-05,14:12,32.21,76.34
2024-08-05,14:13,32.23,76.16
2024-08-05,14:14,32.24,75.98
2024-08-05,14:15,32.25,75.8
2024-08-05,14:16,32.27,75.61
2024-08-05,14:17,32.27,75.92
2024-08-05,14:18,32.25,76.06
2024-08-05,14:19,32.22,76.21
2024-08-05,14:20,32.19,76.35
2024-08-05,14:21,32.17,76.5
2024-08-05,14:22,32.14,76.64
2024-08-05,14:23,32.11,76.79
2024-08-05,14:24,32.09,76.93
2024-08-05,14:25,32.06,77.08
2024-08-05,14:26,32.03,77.23
2024-08-05,14:27,32.15,76.38
2024-08-05,14:28,32.15,76.61
2024-08-05,14:29,32.16,76.84
2024-08-05,14:30,32.17,77.08
2024-08-05,14:31,32.18,77.31
2024-08-05,14:32,32.18,77.55
2024-08-05,14:33,32.19,77.78
2024-08-05,14:34,32.2,78.02
2024-08-05,14:35,32.21,78.25
2024-08-05,14:36,32.22,78.49
2024-08-05,14:37,32.16,79.36
2024-08-05,14:38,32.15,79.43
2024-08-05,14:39,32.13,79.51
2024-08-05,14:40,32.12,79.58
2024-08-05,14:41,32.1,79.66
2024-08-05,14:42,32.09,79.73
2024-08-05,14:43,32.07,79.81
2024-08-05,14:44,32.06,79.88
2024-08-05,14:45,32.04,79.96
2024-08-05,14:46,32.02,80.04
2024-08-05,14:47,32.25,79.37
2024-08-05,14:48,32.22,79.58
2024-08-05,14:49,32.18,79.79
2024-08-05,14:50,32.14,80.0
2024-08-05,14:51,32.1,80.21
2024-08-05,14:52,32.06,80.42
2024-08-05,14:53,32.02,80.63
2024-08-05,14:54,31.98,80.84
2024-08-05,14:55,31.94,81.05
2024-08-05,14:56,31.9,81.27
2024-08-05,14:57,31.77,80.58
2024-08-05,14:58,31.79,81.01
2024-08-05,14:59,31.82,81.44
2024-08-05,15:00,31.85,81.87
2024-08-05,15:01,31.88,82.3
2024-08-05,15:02,31.91,82.74
2024-08-05,15:03,31.94,83.17
2024-08-05,15:04,31.97,83.6
2024-08-05,15:05,32.0,84.03
2024-08-05,15:06,32.03,84.47
2024-08-05,15:07,31.93,84.62
2024-08-05,15:08,31.91,84.51
2024-08-05,15:09,31.89,84.4
2024-08-05,15:10,31.86,84.28
2024-08-05,15:11,31.84,84.17
2024-08-05,15:12,31.81,84.05
2024-08-05,15:13,31.79,83.94
2024-08-05,15:14,31.76,83.82
2024-08-05,15:15,31.74,83.71
2024-08-05,15:16,31.71,83.59
2024-08-05,15:17,31.42,84.41
2024-08-05,15:18,31.44,84.58
2024-08-05,15:19,31.47,84.75
2024-08-05,15:20,31.5,84.93
2024-08-05,15:21,31.52,85.1
2024-08-05,15:22,31.55,85.28
2024-08-05,15:23,31.58,85.45
2024-08-05,15:24,31.6,85.63
2024-08-05,15:25,31.63,85.8
2024-08-05,15:26,31.66,85.98
2024-08-05,15:27,31.53,84.15
2024-08-05,15:28,31.47,84.24
2024-08-05,15:29,31.41,84.33
2024-08-05,15:30,31.35,84.43
2024-08-05,15:31,31.29,84.52
2024-08-05,15:32,31.22,84.61
2024-08-05,15:33,31.16,84.71
2024-08-05,15:34,31.1,84.8
2024-08-05,15:35,31.04,84.89
2024-08-05,15:36,30.97,84.99
2024-08-05,15:37,31.21,84.97
2024-08-05,15:38,31.2,84.91
2024-08-05,15:39,31.19,84.84
2024-08-05,15:40,31.18,84.77
2024-08-05,15:41,31.17,84.7
2024-08-05,15:42,31.15,84.64
2024-08-05,15:43,31.14,84.57
2024-08-05,15:44,31.13,84.5
2024-08-05,15:45,31.12,84.43
2024-08-05,15:46,31.1,84.36
2024-08-05,15:47,31.13,84.8
2024-08-05,15:48,31.11,84.74
2024-08-05,15:49,31.08,84.68
2024-08-05,15:50,31.06,84.61
2024-08-05,15:51,31.03,84.55
2024-08-05,15:52,31.01,84.48
2024-08-05,15:53,30.98,84.42
2024-08-05,15:54,30.96,84.35
2024-08-05,15:55,30.93,84.29
2024-08-05,15:56,30.9,84.22
2024-08-05,15:57,31.04,84.21
2024-08-05,15:58,31.03,84.46
2024-08-05,15:59,31.01,84.71
2024-08-05,16:00,30.99,84.96
2024-08-05,16:01,30.97,85.21
2024-08-05,16:02,30.96,85.47
2024-08-05,16:03,30.94,85.72
2024-08-05,16:04,30.92,85.97
2024-08-05,16:05,30.9,86.22
2024-08-05,16:06,30.88,86.48
2024-08-05,16:07,30.91,86.14
2024-08-05,16:08,30.93,86.05
2024-08-05,16:09,30.96,85.96
2024-08-05,16:10,30.99,85.87
2024-08-05,16:11,31.02,85.78
2024-08-05,16:12,31.04,85.68
2024-08-05,16:13,31.07,85.59
2024-08-05,16:14,31.1,85.5
2024-08-05,16:15,31.13,85.41
2024-08-05,16:16,31.16,85.31
2024-08-05,16:17,31.1,85.46
2024-08-05,16:18,31.08,85.34
2024-08-05,16:19,31.06,85.22
2024-08-05,16:20,31.04,85.1
2024-08-05,16:21,31.02,84.98
2024-08-05,16:22,30.99,84.86
2024-08-05,16:23,30.97,84.74
2024-08-05,16:24,30.95,84.62
2024-08-05,16:25,30.93,84.5
2024-08-05,16:26,30.9,84.38
2024-08-05,16:27,30.85,84.83
2024-08-05,16:28,30.87,84.96
2024-08-05,16:29,30.89,85.1
2024-08-05,16:30,30.91,85.23
2024-08-05,16:31,30.93,85.37
2024-08-05,16:32,30.95,85.5
2024-08-05,16:33,30.97,85.64
2024-08-05,16:34,30.99,85.77
2024-08-05,16:35,31.01,85.91
2024-08-05,16:36,31.04,86.05
2024-08-05,16:37,30.88,85.9
2024-08-05,16:38,30.9,85.98
2024-08-05,16:39,30.92,86.06
2024-08-05,16:40,30.95,86.14
2024-08-05,16:41,30.97,86.22
2024-08-05,16:42,31.0,86.31
2024-08-05,16:43,31.02,86.39
2024-08-05,16:44,31.05,86.47
2024-08-05,16:45,31.07,86.55
2024-08-05,16:46,31.1,86.64
2024-08-05,16:47,31.13,86.83
2024-08-05,16:48,31.1,86.68
2024-08-05,16:49,31.06,86.53
2024-08-05,16:50,31.02,86.37
2024-08-05,16:51,30.98,86.22
2024-08-05,16:52,30.95,86.07
2024-08-05,16:53,30.91,85.91
2024-08-05,16:54,30.87,85.76
2024-08-05,16:55,30.83,85.61
2024-08-05,16:56,30.79,85.45
2024-08-05,16:57,31.02,86.65
2024-08-05,16:58,31.0,86.54
2024-08-05,16:59,30.97,86.42
2024-08-05,17:00,30.94,86.31
2024-08-05,17:01,30.92,86.19
2024-08-05,17:02,30.89,86.08
2024-08-05,17:03,30.86,85.96
2024-08-05,17:04,30.84,85.85
2024-08-05,17:05,30.81,85.73
2024-08-05,17:06,30.78,85.61
2024-08-05,17:07,30.88,86.51
2024-08-05,17:08,30.9,86.37
2024-08-05,17:09,30.93,86.23
2024-08-05,17:10,30.96,86.09
2024-08-05,17:11,30.99,85.95
2024-08-05,17:12,31.01,85.81
2024-08-05,17:13,31.04,85.67
2024-08-05,17:14,31.07,85.53
2024-08-05,17:15,31.1,85.39
2024-08-05,17:16,31.13,85.25
2024-08-05,17:17,30.89,85.67
2024-08-05,17:18,30.91,85.54
2024-08-05,17:19,30.94,85.4
2024-08-05,17:20,30.97,85.26
2024-08-05,17:21,30.99,85.12
2024-08-05,17:22,31.02,84.99
2024-08-05,17:23,31.05,84.85
2024-08-05,17:24,31.07,84.71
2024-08-05,17:25,31.1,84.57
2024-08-05,17:26,31.13,84.43
2024-08-05,17:27,31.18,84.65
2024-08-05,17:28,31.15,84.49
2024-08-05,17:29,31.12,84.33
2024-08-05,17:30,31.08,84.17
2024-08-05,17:31,31.05,84.01
2024-08-05,17:32,31.02,83.84
2024-08-05,17:33,30.98,83.68
2024-08-05,17:34,30.95,83.52
2024-08-05,17:35,30.92,83.36
2024-08-05,17:36,30.88,83.19
2024-08-05,17:37,31.04,83.57
2024-08-05,17:38,31.02,83.72
2024-08-05,17:39,31.0,83.88
2024-08-05,17:40,30.98,84.03
2024-08-05,17:41,30.96,84.19
2024-08-05,17:42,30.94,84.34
2024-08-05,17:43,30.92,84.5
2024-08-05,17:44,30.9,84.65
2024-08-05,17:45,30.88,84.81
2024-08-05,17:46,30.85,84.97
2024-08-05,17:47,31.1,84.86
2024-08-05,17:48,31.07,84.81
2024-08-05,17:49,31.03,84.76
2024-08-05,17:50,31.0,84.71
2024-08-05,17:51,30.96,84.66
2024-08-05,17:52,30.93,84.61
2024-08-05,17:53,30.89,84.56
2024-08-05,17:54,30.86,84.51
2024-08-05,17:55,30.82,84.46
2024-08-05,17:56,30.78,84.41
2024-08-05,17:57,30.78,84.96
2024-08-05,17:58,30.8,85.04
2024-08-05,17:59,30.82,85.12
2024-08-05,18:00,30.84,85.2
2024-08-05,18:01,30.86,85.28
2024-08-05,18:02,30.88,85.36
2024-08-05,18:03,30.9,85.44
2024-08-05,18:04,30.92,85.52
2024-08-05,18:05,30.94,85.6
2024-08-05,18:06,30.97,85.69
2024-08-05,18:07,31.1,84.97
2024-08-05,18:08,31.08,84.91
2024-08-05,18:09,31.05,84.84
2024-08-05,18:10,31.02,84.77
2024-08-05,18:11,30.99,84.71
2024-08-05,18:12,30.97,84.64
2024-08-05,18:13,30.94,84.57
2024-08-05,18:14,30.91,84.51
2024-08-05,18:15,30.88,84.44
2024-08-05,18:16,30.85,84.37
2024-08-05,18:17,30.89,84.76
2024-08-05,18:18,30.91,84.78
2024-08-05,18:19,30.93,84.81
2024-08-05,18:20,30.96,84.84
2024-08-05,18:21,30.98,84.87
2024-08-05,18:22,31.0,84.9
2024-08-05,18:23,31.03,84.93
2024-08-05,18:24,31.05,84.96
2024-08-05,18:25,31.07,84.99
2024-08-05,18:26,31.1,85.02
2024-08-05,18:27,30.92,85.07
2024-08-05,18:28,30.94,84.99
2024-08-05,18:29,30.96,84.91
2024-08-05,18:30,30.98,84.83
2024-08-05,18:31,31.0,84.75
2024-08-05,18:32,31.02,84.66
2024-08-05,18:33,31.04,84.58
2024-08-05,18:34,31.06,84.5
2024-08-05,18:35,31.08,84.42
2024-08-05,18:36,31.1,84.33
2024-08-05,18:37,31.04,84.18
2024-08-05,18:38,31.03,83.72
2024-08-05,18:39,31.01,83.26
2024-08-05,18:40,30.99,82.79
2024-08-05,18:41,30.97,82.33
2024-08-05,18:42,30.96,81.86
2024-08-05,18:43,30.94,81.4
2024-08-05,18:44,30.92,80.93
2024-08-05,18:45,30.9,80.47
2024-08-05,18:46,30.88,80.0
2024-08-05,18:47,30.78,82.73
2024-08-05,18:48,30.81,82.8
2024-08-05,18:49,30.85,82.88
2024-08-05,18:50,30.89,82.96
2024-08-05,18:51,30.93,83.03
2024-08-05,18:52,30.97,83.11
2024-08-05,18:53,31.01,83.19
2024-08-05,18:54,31.05,83.26
2024-08-05,18:55,31.09,83.34
2024-08-05,18:56,31.13,83.42
2024-08-05,18:57,31.04,83.11
2024-08-05,18:58,31.05,83.16
2024-08-05,18:59,31.06,83.21
2024-08-05,19:00,31.07,83.26
2024-08-05,19:01,31.08,83.31
2024-08-05,19:02,31.09,83.36
2024-08-05,19:03,31.1,83.41
2024-08-05,19:04,31.11,83.46
2024-08-05,19:05,31.12,83.51
2024-08-05,19:06,31.14,83.56
2024-08-05,19:07,30.96,83.66
2024-08-05,19:08,30.98,83.61
2024-08-05,19:09,31.01,83.56
2024-08-05,19:10,31.04,83.51
2024-08-05,19:11,31.06,83.46
2024-08-05,19:12,31.09,83.4
2024-08-05,19:13,31.12,83.35
2024-08-05,19:14,31.14,83.3
2024-08-05,19:15,31.17,83.25
2024-08-05,19:16,31.2,83.19
2024-08-05,19:17,31.14,83.58
2024-08-05,19:18,31.12,83.61
2024-08-05,19:19,31.1,83.65
2024-08-05,19:20,31.07,83.69
2024-08-05,19:21,31.05,83.73
2024-08-05,19:22,31.02,83.76
2024-08-05,19:23,31.0,83.8
2024-08-05,19:24,30.97,83.84
2024-08-05,19:25,30.95,83.88
2024-08-05,19:26,30.92,83.92
2024-08-05,19:27,31.24,83.79
2024-08-05,19:28,31.21,83.7
2024-08-05,19:29,31.18,83.6
2024-08-05,19:30,31.15,83.5
2024-08-05,19:31,31.12,83.4
2024-08-05,19:32,31.09,83.3
2024-08-05,19:33,31.06,83.2
2024-08-05,19:34,31.03,83.1
2024-08-05,19:35,31.0,83.0
2024-08-05,19:36,30.97,82.9
2024-08-05,19:37,31.15,83.34
2024-08-05,19:38,31.07,79.76
2024-08-05,19:39,30.99,76.18
2024-08-05,19:40,30.91,72.59
2024-08-05,19:41,30.83,69.01
2024-08-05,19:42,30.74,65.42
2024-08-05,19:43,30.66,61.84
2024-08-05,19:44,30.58,58.25
2024-08-05,19:45,30.5,54.67
2024-08-05,19:46,30.41,51.08
2024-08-05,19:47,30.22,55.45
2024-08-05,19:48,30.12,55.25
2024-08-05,19:49,30.02,55.05
2024-08-05,19:50,29.91,54.85
2024-08-05,19:51,29.81,54.65
2024-08-05,19:52,29.7,54.45
2024-08-05,19:53,29.6,54.25
2024-08-05,19:54,29.49,54.05
2024-08-05,19:55,29.39,53.85
2024-08-05,19:56,29.28,53.65
2024-08-05,19:57,29.54,54.04
2024-08-05,19:58,29.49,54.36
2024-08-05,19:59,29.43,54.69
2024-08-05,20:00,29.38,55.01
2024-08-05,20:01,29.32,55.34
2024-08-05,20:02,29.27,55.66
2024-08-05,20:03,29.21,55.99
2024-08-05,20:04,29.16,56.31
2024-08-05,20:05,29.1,56.64
2024-08-05,20:06,29.04,56.97
2024-08-05,20:07,29.1,57.3
2024-08-05,20:08,29.07,57.57
2024-08-05,20:09,29.03,57.84
2024-08-05,20:10,29.0,58.11
2024-08-05,20:11,28.96,58.38
2024-08-05,20:12,28.93,58.65
2024-08-05,20:13,28.89,58.92
2024-08-05,20:14,28.86,59.19
2024-08-05,20:15,28.82,59.46
2024-08-05,20:16,28.78,59.73
2024-08-05,20:17,28.78,60.12
2024-08-05,20:18,28.79,60.43
2024-08-05,20:19,28.8,60.75
2024-08-05,20:20,28.82,61.06
2024-08-05,20:21,28.83,61.38
2024-08-05,20:22,28.85,61.69
2024-08-05,20:23,28.86,62.01
2024-08-05,20:24,28.88,62.32
